observed_at,stage,host,port,protocol,decision,reason
2026-07-26T08:08:46Z,probe,127.0.0.1,19817,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19818,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19819,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19820,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19821,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19822,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19823,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19824,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19825,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19826,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19827,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19828,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19829,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19830,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19831,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19832,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19833,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19834,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19835,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19836,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19837,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19838,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19839,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19840,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19841,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19842,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19843,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19844,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19845,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19846,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19847,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19848,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19849,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19850,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19851,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19852,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19853,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19854,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19855,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19856,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19857,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19858,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19859,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19860,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19861,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19862,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19863,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19864,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19865,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19866,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19867,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19868,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19869,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19870,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19871,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19872,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19873,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19874,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19875,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19876,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19877,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19878,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19879,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19880,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19881,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19882,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19883,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19884,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19885,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19886,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19887,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19888,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19889,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19890,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19891,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19892,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19893,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19894,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19895,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19896,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19897,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19898,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19899,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19900,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19901,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19902,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19903,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19904,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19905,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19906,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19907,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19908,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19909,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19910,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19911,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19912,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19913,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19914,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19915,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19916,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19917,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19918,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19919,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19920,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19921,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19922,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19923,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19924,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19925,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19926,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19927,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19928,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19929,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19930,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19931,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19932,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19933,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19934,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19935,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19936,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19937,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19938,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19939,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19940,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19941,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19942,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19943,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19944,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19945,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19946,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19947,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19948,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19949,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19950,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19951,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19952,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19953,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19954,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19955,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19956,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19957,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19958,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19959,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19960,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19961,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19962,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19963,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19964,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19965,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19966,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19967,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19968,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19969,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19970,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19971,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19972,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19973,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19974,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19975,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19976,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19977,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19978,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19979,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19980,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19981,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19982,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19983,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19984,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19985,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19986,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19987,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19988,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19989,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19990,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19991,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19992,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19993,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19994,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19995,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19996,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19997,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19998,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,19999,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20000,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20001,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20002,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20003,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20004,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20005,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20006,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20007,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20008,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20009,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20010,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20011,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20012,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20013,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20014,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20015,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20016,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20017,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20018,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20019,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20020,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20021,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20022,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20023,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20024,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20025,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20026,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20027,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20028,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20029,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20030,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20031,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20032,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20033,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20034,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20035,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20036,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20037,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20038,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20039,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20040,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20041,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20042,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20043,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20044,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20045,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20046,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20047,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20048,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20049,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20050,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20051,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20052,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20053,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20054,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20055,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20056,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20057,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20058,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20059,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20060,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20061,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20062,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20063,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20064,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20065,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20066,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20067,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20068,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20069,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20070,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20071,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20072,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20073,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20074,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20075,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20076,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20077,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20078,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20079,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20080,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20081,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20082,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20083,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20084,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20085,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20086,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20087,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20088,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20089,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20090,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20091,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20092,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20093,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20094,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20095,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20096,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20097,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20098,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20099,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20100,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20101,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20102,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20103,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20104,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20105,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20106,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20107,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20108,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20109,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20110,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20111,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20112,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20113,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20114,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20115,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20116,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20117,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20118,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20119,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20120,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20121,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20122,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20123,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20124,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20125,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20126,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20127,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20128,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20129,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20130,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20131,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20132,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20133,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20134,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20135,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20136,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20137,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20138,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20139,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20140,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20141,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20142,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20143,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20144,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20145,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20146,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20147,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20148,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20149,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20150,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20151,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20152,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20153,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20154,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20155,tcp,deny,out of scope
2026-07-26T08:08:46Z,probe,127.0.0.1,20156,tcp,deny,out of scope
